date,city,province,country,lat/long,confirmed,recovered,dead,daily_diff_confirm,daily_diff_recover,daily_diff_dead
2/22/20,Victoria,,Australia,"-37.8136,144.9631",4,4,0,0,0,0
2/23/20,Victoria,,Australia,"-37.8136,144.9631",4,4,0,0,0,0
2/24/20,Victoria,,Australia,"-37.8136,144.9631",4,4,0,0,0,0
2/25/20,Victoria,,Australia,"-37.8136,144.9631",4,4,0,0,0,0
2/26/20,Victoria,,Australia,"-37.8136,144.9631",4,4,0,0,0,0
2/27/20,Victoria,,Australia,"-37.8136,144.9631",4,4,0,0,0,0
2/28/20,Victoria,,Australia,"-37.8136,144.9631",4,4,0,0,0,0
2/29/20,Victoria,,Australia,"-37.8136,144.9631",7,4,0,3,0,0
3/1/20,Victoria,,Australia,"-37.8136,144.9631",7,4,0,0,0,0
3/2/20,Victoria,,Australia,"-37.8136,144.9631",9,4,0,2,0,0
3/3/20,Victoria,,Australia,"-37.8136,144.9631",9,4,0,0,0,0
3/4/20,Victoria,,Australia,"-37.8136,144.9631",10,4,0,1,0,0
3/5/20,Victoria,,Australia,"-37.8136,144.9631",10,7,0,0,3,0
3/6/20,Victoria,,Australia,"-37.8136,144.9631",10,7,0,0,0,0
3/7/20,Victoria,,Australia,"-37.8136,144.9631",11,7,0,1,0,0
3/8/20,Victoria,,Australia,"-37.8136,144.9631",11,7,0,0,0,0
3/9/20,Victoria,,Australia,"-37.8136,144.9631",15,7,0,4,0,0
3/10/20,Victoria,,Australia,"-37.8136,144.9631",18,7,0,3,0,0
3/11/20,Victoria,,Australia,"-37.8136,144.9631",21,7,0,3,0,0
3/12/20,Victoria,,Australia,"-37.8136,144.9631",21,7,0,0,0,0
1/22/20,Queensland,,Australia,"-28.0167,153.4",0,0,0,-1,-1,-1
1/23/20,Queensland,,Australia,"-28.0167,153.4",0,0,0,0,0,0
1/24/20,Queensland,,Australia,"-28.0167,153.4",0,0,0,0,0,0
1/25/20,Queensland,,Australia,"-28.0167,153.4",0,0,0,0,0,0
1/26/20,Queensland,,Australia,"-28.0167,153.4",0,0,0,0,0,0
1/27/20,Queensland,,Australia,"-28.0167,153.4",0,0,0,0,0,0
1/28/20,Queensland,,Australia,"-28.0167,153.4",0,0,0,0,0,0
1/29/20,Queensland,,Australia,"-28.0167,153.4",1,0,0,1,0,0
1/30/20,Queensland,,Australia,"-28.0167,153.4",3,0,0,2,0,0
1/31/20,Queensland,,Australia,"-28.0167,153.4",2,0,0,-1,0,0
2/1/20,Queensland,,Australia,"-28.0167,153.4",3,0,0,1,0,0
2/2/20,Queensland,,Australia,"-28.0167,153.4",2,0,0,-1,0,0
2/3/20,Queensland,,Australia,"-28.0167,153.4",2,0,0,0,0,0
2/4/20,Queensland,,Australia,"-28.0167,153.4",3,0,0,1,0,0
2/5/20,Queensland,,Australia,"-28.0167,153.4",3,0,0,0,0,0
2/6/20,Queensland,,Australia,"-28.0167,153.4",4,0,0,1,0,0
2/7/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,1,0,0
2/8/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/9/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/10/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/11/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/12/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/13/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/14/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/15/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/16/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/17/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/18/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/19/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/20/20,Queensland,,Australia,"-28.0167,153.4",5,0,0,0,0,0
2/21/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,1,0
2/22/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,0,0
2/23/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,0,0
2/24/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,0,0
2/25/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,0,0
2/26/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,0,0
2/27/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,0,0
2/28/20,Queensland,,Australia,"-28.0167,153.4",5,1,0,0,0,0
2/29/20,Queensland,,Australia,"-28.0167,153.4",9,1,0,4,0,0
3/1/20,Queensland,,Australia,"-28.0167,153.4",9,1,0,0,0,0
3/2/20,Queensland,,Australia,"-28.0167,153.4",9,1,0,0,0,0
3/3/20,Queensland,,Australia,"-28.0167,153.4",11,1,0,2,0,0
3/4/20,Queensland,,Australia,"-28.0167,153.4",11,1,0,0,0,0
3/5/20,Queensland,,Australia,"-28.0167,153.4",13,8,0,2,7,0
3/6/20,Queensland,,Australia,"-28.0167,153.4",13,8,0,0,0,0
3/7/20,Queensland,,Australia,"-28.0167,153.4",13,8,0,0,0,0
3/8/20,Queensland,,Australia,"-28.0167,153.4",15,8,0,2,0,0
3/9/20,Queensland,,Australia,"-28.0167,153.4",15,8,0,0,0,0
3/10/20,Queensland,,Australia,"-28.0167,153.4",18,8,0,3,0,0
3/11/20,Queensland,,Australia,"-28.0167,153.4",20,8,0,2,0,0
3/12/20,Queensland,,Australia,"-28.0167,153.4",20,8,0,0,0,0
1/22/20,,,Cambodia,"11.55,104.9167",0,0,0,-1,-1,-1
1/23/20,,,Cambodia,"11.55,104.9167",0,0,0,0,0,0
1/24/20,,,Cambodia,"11.55,104.9167",0,0,0,0,0,0
1/25/20,,,Cambodia,"11.55,104.9167",0,0,0,0,0,0
1/26/20,,,Cambodia,"11.55,104.9167",0,0,0,0,0,0
1/27/20,,,Cambodia,"11.55,104.9167",1,0,0,1,0,0
1/28/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
1/29/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
1/30/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
1/31/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/1/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/2/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/3/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/4/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/5/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/6/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/7/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/8/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/9/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/10/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/11/20,,,Cambodia,"11.55,104.9167",1,0,0,0,0,0
2/12/20,,,Cambodia,"11.55,104.9167",1,1,0,0,1,0
2/13/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/14/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/15/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/16/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/17/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/18/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/19/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/20/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/21/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/22/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/23/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/24/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/25/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/26/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/27/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/28/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
2/29/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/1/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/2/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/3/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/4/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/5/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/6/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/7/20,,,Cambodia,"11.55,104.9167",1,1,0,0,0,0
3/8/20,,,Cambodia,"11.55,104.9167",2,1,0,1,0,0
3/9/20,,,Cambodia,"11.55,104.9167",2,1,0,0,0,0
3/10/20,,,Cambodia,"11.55,104.9167",2,1,0,0,0,0
3/11/20,,,Cambodia,"11.55,104.9167",3,1,0,1,0,0
3/12/20,,,Cambodia,"11.55,104.9167",3,1,0,0,0,0
1/22/20,,,Sri Lanka,"7,81",0,0,0,-1,-1,-1
1/23/20,,,Sri Lanka,"7,81",0,0,0,0,0,0
1/24/20,,,Sri Lanka,"7,81",0,0,0,0,0,0
1/25/20,,,Sri Lanka,"7,81",0,0,0,0,0,0
1/26/20,,,Sri Lanka,"7,81",0,0,0,0,0,0
1/27/20,,,Sri Lanka,"7,81",1,0,0,1,0,0
1/28/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
1/29/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
1/30/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
1/31/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/1/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/2/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/3/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/4/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/5/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/6/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/7/20,,,Sri Lanka,"7,81",1,0,0,0,0,0
2/8/20,,,Sri Lanka,"7,81",1,1,0,0,1,0
2/9/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/10/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/11/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/12/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/13/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/14/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/15/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/16/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/17/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/18/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/19/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/20/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/21/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/22/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/23/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/24/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/25/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/26/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/27/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/28/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
2/29/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/1/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/2/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/3/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/4/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/5/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/6/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/7/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/8/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/9/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/10/20,,,Sri Lanka,"7,81",1,1,0,0,0,0
3/11/20,,,Sri Lanka,"7,81",2,1,0,1,0,0
3/12/20,,,Sri Lanka,"7,81",2,1,0,0,0,0
1/22/20,,,Germany,"51,9",0,0,0,-1,-1,-1
1/23/20,,,Germany,"51,9",0,0,0,0,0,0
1/24/20,,,Germany,"51,9",0,0,0,0,0,0
1/25/20,,,Germany,"51,9",0,0,0,0,0,0
1/26/20,,,Germany,"51,9",0,0,0,0,0,0
1/27/20,,,Germany,"51,9",1,0,0,1,0,0
1/28/20,,,Germany,"51,9",4,0,0,3,0,0
1/29/20,,,Germany,"51,9",4,0,0,0,0,0
1/30/20,,,Germany,"51,9",4,0,0,0,0,0
1/31/20,,,Germany,"51,9",5,0,0,1,0,0
2/1/20,,,Germany,"51,9",8,0,0,3,0,0
2/2/20,,,Germany,"51,9",10,0,0,2,0,0
2/3/20,,,Germany,"51,9",12,0,0,2,0,0
2/4/20,,,Germany,"51,9",12,0,0,0,0,0
2/5/20,,,Germany,"51,9",12,0,0,0,0,0
2/6/20,,,Germany,"51,9",12,0,0,0,0,0
2/7/20,,,Germany,"51,9",13,0,0,1,0,0
2/8/20,,,Germany,"51,9",13,0,0,0,0,0
2/9/20,,,Germany,"51,9",14,0,0,1,0,0
2/10/20,,,Germany,"51,9",14,0,0,0,0,0
2/11/20,,,Germany,"51,9",16,0,0,2,0,0
2/12/20,,,Germany,"51,9",16,0,0,0,0,0
2/13/20,,,Germany,"51,9",16,1,0,0,1,0
2/14/20,,,Germany,"51,9",16,1,0,0,0,0
2/15/20,,,Germany,"51,9",16,1,0,0,0,0
2/16/20,,,Germany,"51,9",16,1,0,0,0,0
2/17/20,,,Germany,"51,9",16,1,0,0,0,0
2/18/20,,,Germany,"51,9",16,12,0,0,11,0
2/19/20,,,Germany,"51,9",16,12,0,0,0,0
2/20/20,,,Germany,"51,9",16,12,0,0,0,0
2/21/20,,,Germany,"51,9",16,14,0,0,2,0
2/22/20,,,Germany,"51,9",16,14,0,0,0,0
2/23/20,,,Germany,"51,9",16,14,0,0,0,0
2/24/20,,,Germany,"51,9",16,14,0,0,0,0
2/25/20,,,Germany,"51,9",17,14,0,1,0,0
2/26/20,,,Germany,"51,9",27,15,0,10,1,0
2/27/20,,,Germany,"51,9",46,16,0,19,1,0
2/28/20,,,Germany,"51,9",48,16,0,2,0,0
2/29/20,,,Germany,"51,9",79,16,0,31,0,0
3/1/20,,,Germany,"51,9",130,16,0,51,0,0
3/2/20,,,Germany,"51,9",159,16,0,29,0,0
3/3/20,,,Germany,"51,9",196,16,0,37,0,0
3/4/20,,,Germany,"51,9",262,16,0,66,0,0
3/5/20,,,Germany,"51,9",482,16,0,220,0,0
3/6/20,,,Germany,"51,9",670,17,0,188,1,0
3/7/20,,,Germany,"51,9",799,18,0,129,1,0
3/8/20,,,Germany,"51,9",1040,18,0,241,0,0
3/9/20,,,Germany,"51,9",1176,18,2,136,0,2
3/10/20,,,Germany,"51,9",1457,18,2,281,0,0
3/11/20,,,Germany,"51,9",1908,25,3,451,7,1
3/12/20,,,Germany,"51,9",2078,25,3,170,0,0
1/22/20,,,Finland,"64,26",0,0,0,-1,-1,-1
1/23/20,,,Finland,"64,26",0,0,0,0,0,0
1/24/20,,,Finland,"64,26",0,0,0,0,0,0
1/25/20,,,Finland,"64,26",0,0,0,0,0,0
1/26/20,,,Finland,"64,26",0,0,0,0,0,0
1/27/20,,,Finland,"64,26",0,0,0,0,0,0
1/28/20,,,Finland,"64,26",0,0,0,0,0,0
1/29/20,,,Finland,"64,26",1,0,0,1,0,0
1/30/20,,,Finland,"64,26",1,0,0,0,0,0
1/31/20,,,Finland,"64,26",1,0,0,0,0,0
2/1/20,,,Finland,"64,26",1,0,0,0,0,0
2/2/20,,,Finland,"64,26",1,0,0,0,0,0
2/3/20,,,Finland,"64,26",1,0,0,0,0,0
2/4/20,,,Finland,"64,26",1,0,0,0,0,0
2/5/20,,,Finland,"64,26",1,0,0,0,0,0
2/6/20,,,Finland,"64,26",1,0,0,0,0,0
2/7/20,,,Finland,"64,26",1,0,0,0,0,0
2/8/20,,,Finland,"64,26",1,0,0,0,0,0
2/9/20,,,Finland,"64,26",1,0,0,0,0,0
2/10/20,,,Finland,"64,26",1,0,0,0,0,0
2/11/20,,,Finland,"64,26",1,0,0,0,0,0
2/12/20,,,Finland,"64,26",1,1,0,0,1,0
2/13/20,,,Finland,"64,26",1,1,0,0,0,0
2/14/20,,,Finland,"64,26",1,1,0,0,0,0
2/15/20,,,Finland,"64,26",1,1,0,0,0,0
2/16/20,,,Finland,"64,26",1,1,0,0,0,0
2/17/20,,,Finland,"64,26",1,1,0,0,0,0
2/18/20,,,Finland,"64,26",1,1,0,0,0,0
2/19/20,,,Finland,"64,26",1,1,0,0,0,0
2/20/20,,,Finland,"64,26",1,1,0,0,0,0
2/21/20,,,Finland,"64,26",1,1,0,0,0,0
2/22/20,,,Finland,"64,26",1,1,0,0,0,0
2/23/20,,,Finland,"64,26",1,1,0,0,0,0
2/24/20,,,Finland,"64,26",1,1,0,0,0,0
2/25/20,,,Finland,"64,26",1,1,0,0,0,0
2/26/20,,,Finland,"64,26",2,1,0,1,0,0
2/27/20,,,Finland,"64,26",2,1,0,0,0,0
2/28/20,,,Finland,"64,26",2,1,0,0,0,0
2/29/20,,,Finland,"64,26",3,1,0,1,0,0
3/1/20,,,Finland,"64,26",6,1,0,3,0,0
3/2/20,,,Finland,"64,26",6,1,0,0,0,0
3/3/20,,,Finland,"64,26",6,1,0,0,0,0
3/4/20,,,Finland,"64,26",6,1,0,0,0,0
3/5/20,,,Finland,"64,26",12,1,0,6,0,0
3/6/20,,,Finland,"64,26",15,1,0,3,0,0
3/7/20,,,Finland,"64,26",15,1,0,0,0,0
3/8/20,,,Finland,"64,26",23,1,0,8,0,0
3/9/20,,,Finland,"64,26",30,1,0,7,0,0
3/10/20,,,Finland,"64,26",40,1,0,10,0,0
3/11/20,,,Finland,"64,26",59,1,0,19,0,0
3/12/20,,,Finland,"64,26",59,1,0,0,0,0
1/22/20,,,United Arab Emirates,"24,54",0,0,0,-1,-1,-1
1/23/20,,,United Arab Emirates,"24,54",0,0,0,0,0,0
1/24/20,,,United Arab Emirates,"24,54",0,0,0,0,0,0
1/25/20,,,United Arab Emirates,"24,54",0,0,0,0,0,0
1/26/20,,,United Arab Emirates,"24,54",0,0,0,0,0,0
1/27/20,,,United Arab Emirates,"24,54",0,0,0,0,0,0
1/28/20,,,United Arab Emirates,"24,54",0,0,0,0,0,0
1/29/20,,,United Arab Emirates,"24,54",4,0,0,4,0,0
1/30/20,,,United Arab Emirates,"24,54",4,0,0,0,0,0
1/31/20,,,United Arab Emirates,"24,54",4,0,0,0,0,0
2/1/20,,,United Arab Emirates,"24,54",4,0,0,0,0,0
2/2/20,,,United Arab Emirates,"24,54",5,0,0,1,0,0
2/3/20,,,United Arab Emirates,"24,54",5,0,0,0,0,0
2/4/20,,,United Arab Emirates,"24,54",5,0,0,0,0,0
2/5/20,,,United Arab Emirates,"24,54",5,0,0,0,0,0
2/6/20,,,United Arab Emirates,"24,54",5,0,0,0,0,0
2/7/20,,,United Arab Emirates,"24,54",5,0,0,0,0,0
2/8/20,,,United Arab Emirates,"24,54",7,0,0,2,0,0
2/9/20,,,United Arab Emirates,"24,54",7,0,0,0,0,0
2/10/20,,,United Arab Emirates,"24,54",8,0,0,1,0,0
2/11/20,,,United Arab Emirates,"24,54",8,0,0,0,0,0
2/12/20,,,United Arab Emirates,"24,54",8,1,0,0,1,0
2/13/20,,,United Arab Emirates,"24,54",8,1,0,0,0,0
2/14/20,,,United Arab Emirates,"24,54",8,1,0,0,0,0
2/15/20,,,United Arab Emirates,"24,54",8,3,0,0,2,0
2/16/20,,,United Arab Emirates,"24,54",9,4,0,1,1,0
2/17/20,,,United Arab Emirates,"24,54",9,4,0,0,0,0
2/18/20,,,United Arab Emirates,"24,54",9,4,0,0,0,0
2/19/20,,,United Arab Emirates,"24,54",9,4,0,0,0,0
2/20/20,,,United Arab Emirates,"24,54",9,4,0,0,0,0
2/21/20,,,United Arab Emirates,"24,54",9,4,0,0,0,0
2/22/20,,,United Arab Emirates,"24,54",13,4,0,4,0,0
2/23/20,,,United Arab Emirates,"24,54",13,4,0,0,0,0
2/24/20,,,United Arab Emirates,"24,54",13,4,0,0,0,0
2/25/20,,,United Arab Emirates,"24,54",13,4,0,0,0,0
2/26/20,,,United Arab Emirates,"24,54",13,4,0,0,0,0
2/27/20,,,United Arab Emirates,"24,54",13,4,0,0,0,0
2/28/20,,,United Arab Emirates,"24,54",19,5,0,6,1,0
2/29/20,,,United Arab Emirates,"24,54",21,5,0,2,0,0
3/1/20,,,United Arab Emirates,"24,54",21,5,0,0,0,0
3/2/20,,,United Arab Emirates,"24,54",21,5,0,0,0,0
3/3/20,,,United Arab Emirates,"24,54",27,5,0,6,0,0
3/4/20,,,United Arab Emirates,"24,54",27,5,0,0,0,0
3/5/20,,,United Arab Emirates,"24,54",29,5,0,2,0,0
3/6/20,,,United Arab Emirates,"24,54",29,5,0,0,0,0
3/7/20,,,United Arab Emirates,"24,54",45,7,0,16,2,0
3/8/20,,,United Arab Emirates,"24,54",45,7,0,0,0,0
3/9/20,,,United Arab Emirates,"24,54",45,7,0,0,0,0
3/10/20,,,United Arab Emirates,"24,54",74,12,0,29,5,0
3/11/20,,,United Arab Emirates,"24,54",74,17,0,0,5,0
3/12/20,,,United Arab Emirates,"24,54",85,17,0,11,0,0
1/22/20,,,Philippines,"13,122",0,0,0,-1,-1,-1
1/23/20,,,Philippines,"13,122",0,0,0,0,0,0
1/24/20,,,Philippines,"13,122",0,0,0,0,0,0
1/25/20,,,Philippines,"13,122",0,0,0,0,0,0
1/26/20,,,Philippines,"13,122",0,0,0,0,0,0
1/27/20,,,Philippines,"13,122",0,0,0,0,0,0
1/28/20,,,Philippines,"13,122",0,0,0,0,0,0
1/29/20,,,Philippines,"13,122",0,0,0,0,0,0
1/30/20,,,Philippines,"13,122",1,0,0,1,0,0
1/31/20,,,Philippines,"13,122",1,0,0,0,0,0
2/1/20,,,Philippines,"13,122",1,0,0,0,0,0
2/2/20,,,Philippines,"13,122",2,0,1,1,0,1
2/3/20,,,Philippines,"13,122",2,0,1,0,0,0
2/4/20,,,Philippines,"13,122",2,0,1,0,0,0
2/5/20,,,Philippines,"13,122",2,0,1,0,0,0
2/6/20,,,Philippines,"13,122",2,0,1,0,0,0
2/7/20,,,Philippines,"13,122",3,0,1,1,0,0
2/8/20,,,Philippines,"13,122",3,0,1,0,0,0
2/9/20,,,Philippines,"13,122",3,0,1,0,0,0
2/10/20,,,Philippines,"13,122",3,0,1,0,0,0
2/11/20,,,Philippines,"13,122",3,0,1,0,0,0
2/12/20,,,Philippines,"13,122",3,1,1,0,1,0
2/13/20,,,Philippines,"13,122",3,1,1,0,0,0
2/14/20,,,Philippines,"13,122",3,1,1,0,0,0
2/15/20,,,Philippines,"13,122",3,1,1,0,0,0
2/16/20,,,Philippines,"13,122",3,1,1,0,0,0
2/17/20,,,Philippines,"13,122",3,1,1,0,0,0
2/18/20,,,Philippines,"13,122",3,1,1,0,0,0
2/19/20,,,Philippines,"13,122",3,1,1,0,0,0
2/20/20,,,Philippines,"13,122",3,1,1,0,0,0
2/21/20,,,Philippines,"13,122",3,1,1,0,0,0
2/22/20,,,Philippines,"13,122",3,1,1,0,0,0
2/23/20,,,Philippines,"13,122",3,1,1,0,0,0
2/24/20,,,Philippines,"13,122",3,1,1,0,0,0
2/25/20,,,Philippines,"13,122",3,1,1,0,0,0
2/26/20,,,Philippines,"13,122",3,1,1,0,0,0
2/27/20,,,Philippines,"13,122",3,1,1,0,0,0
2/28/20,,,Philippines,"13,122",3,1,1,0,0,0
2/29/20,,,Philippines,"13,122",3,1,1,0,0,0
3/1/20,,,Philippines,"13,122",3,1,1,0,0,0
3/2/20,,,Philippines,"13,122",3,1,1,0,0,0
3/3/20,,,Philippines,"13,122",3,1,1,0,0,0
3/4/20,,,Philippines,"13,122",3,1,1,0,0,0
3/5/20,,,Philippines,"13,122",3,1,1,0,0,0
3/6/20,,,Philippines,"13,122",5,1,1,2,0,0
3/7/20,,,Philippines,"13,122",6,1,1,1,0,0
3/8/20,,,Philippines,"13,122",10,1,1,4,0,0
3/9/20,,,Philippines,"13,122",20,1,1,10,0,0
3/10/20,,,Philippines,"13,122",33,2,1,13,1,0
3/11/20,,,Philippines,"13,122",49,2,1,16,0,0
3/12/20,,,Philippines,"13,122",52,2,2,3,0,1
1/22/20,,,India,"21,78",0,0,0,-1,-1,-1
1/23/20,,,India,"21,78",0,0,0,0,0,0
1/24/20,,,India,"21,78",0,0,0,0,0,0
1/25/20,,,India,"21,78",0,0,0,0,0,0
1/26/20,,,India,"21,78",0,0,0,0,0,0
1/27/20,,,India,"21,78",0,0,0,0,0,0
1/28/20,,,India,"21,78",0,0,0,0,0,0
1/29/20,,,India,"21,78",0,0,0,0,0,0
1/30/20,,,India,"21,78",1,0,0,1,0,0
1/31/20,,,India,"21,78",1,0,0,0,0,0
2/1/20,,,India,"21,78",1,0,0,0,0,0
2/2/20,,,India,"21,78",2,0,0,1,0,0
2/3/20,,,India,"21,78",3,0,0,1,0,0
2/4/20,,,India,"21,78",3,0,0,0,0,0
2/5/20,,,India,"21,78",3,0,0,0,0,0
2/6/20,,,India,"21,78",3,0,0,0,0,0
2/7/20,,,India,"21,78",3,0,0,0,0,0
2/8/20,,,India,"21,78",3,0,0,0,0,0
2/9/20,,,India,"21,78",3,0,0,0,0,0
2/10/20,,,India,"21,78",3,0,0,0,0,0
2/11/20,,,India,"21,78",3,0,0,0,0,0
2/12/20,,,India,"21,78",3,0,0,0,0,0
2/13/20,,,India,"21,78",3,0,0,0,0,0
2/14/20,,,India,"21,78",3,0,0,0,0,0
2/15/20,,,India,"21,78",3,0,0,0,0,0
2/16/20,,,India,"21,78",3,3,0,0,3,0
2/17/20,,,India,"21,78",3,3,0,0,0,0
2/18/20,,,India,"21,78",3,3,0,0,0,0
2/19/20,,,India,"21,78",3,3,0,0,0,0
2/20/20,,,India,"21,78",3,3,0,0,0,0
2/21/20,,,India,"21,78",3,3,0,0,0,0
2/22/20,,,India,"21,78",3,3,0,0,0,0
2/23/20,,,India,"21,78",3,3,0,0,0,0
2/24/20,,,India,"21,78",3,3,0,0,0,0
2/25/20,,,India,"21,78",3,3,0,0,0,0
2/26/20,,,India,"21,78",3,3,0,0,0,0
2/27/20,,,India,"21,78",3,3,0,0,0,0
2/28/20,,,India,"21,78",3,3,0,0,0,0
2/29/20,,,India,"21,78",3,3,0,0,0,0
3/1/20,,,India,"21,78",3,3,0,0,0,0
3/2/20,,,India,"21,78",5,3,0,2,0,0
3/3/20,,,India,"21,78",5,3,0,0,0,0
3/4/20,,,India,"21,78",28,3,0,23,0,0
3/5/20,,,India,"21,78",30,3,0,2,0,0
3/6/20,,,India,"21,78",31,3,0,1,0,0
3/7/20,,,India,"21,78",34,3,0,3,0,0
3/8/20,,,India,"21,78",39,3,0,5,0,0
3/9/20,,,India,"21,78",43,3,0,4,0,0
3/10/20,,,India,"21,78",56,4,0,13,1,0
3/11/20,,,India,"21,78",62,4,1,6,0,1
3/12/20,,,India,"21,78",73,4,1,11,0,0
